Order Date,Order ID,Product,Product_ean,catégorie,Purchase Address,Quantity Ordered,Price Each,Cost price,turnover,margin
1/20/2019 11:32,141688,AA Batteries (4-pack),3.2111E+12,Sports,"122 Jackson St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/9/2019 13:56,141689,34in Ultrawide Monitor,2.74538E+12,Sports,"348 River St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/14/2019 23:02,141690,Macbook Pro Laptop,2.02422E+12,Électronique,"27 Jefferson St, Boston, MA 02215",1,1700,561,1700,1139
1/18/2019 18:34,141691,34in Ultrawide Monitor,9.34809E+12,Sports,"640 Lake St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933
1/27/2019 19:46,141692,Bose SoundSport Headphones,8.58943E+12,Sports,"798 Hill St, Portland, OR 97035",1,99.99,49.995,99.99,49.995
1/7/2019 22:01,141693,Wired Headphones,8.66366E+12,Vêtements,"733 Meadow St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/12/2019 15:43,141694,Wired Headphones,7.79546E+12,Alimentation,"806 Maple St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/29/2019 21:20,141695,AAA Batteries (4-pack),7.74356E+12,Sports,"893 Jefferson St, Boston, MA 02215",1,2.99,1.495,2.99,1.495
1/15/2019 22:33,141696,Vareebadd Phone,9.83335E+12,Sports,"709 North St, Seattle, WA 98101",1,400,132,400,268
1/16/2019 5:50,141697,Lightning Charging Cable,1.42499E+12,Vêtements,"1 Jefferson St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/6/2019 19:56,141698,27in 4K Gaming Monitor,5.08769E+12,Sports,"156 Jackson St, Los Angeles, CA 90001",1,389.99,128.6967,389.99,261.2933
1/28/2019 8:13,141699,USB-C Charging Cable,1.40958E+12,Électronique,"667 Spruce St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/2/2019 12:00,141700,Apple Airpods Headphones,4.64575E+12,Sports,"220 Lakeview St, Dallas, TX 75001",1,150,97.5,150,52.5
1/18/2019 19:33,141701,Macbook Pro Laptop,4.13291E+12,Sports,"174 Lincoln St, San Francisco, CA 94016",1,1700,561,1700,1139
1/27/2019 18:33,141702,iPhone,2.72788E+12,Alimentation,"776 10th St, Boston, MA 02215",1,700,231,700,469
1/29/2019 11:04,141703,iPhone,2.53947E+12,Vêtements,"371 11th St, Portland, OR 97035",1,700,231,700,469
1/31/2019 19:56,141704,27in 4K Gaming Monitor,2.86117E+12,Électronique,"823 Hill St, Seattle, WA 98101",1,389.99,128.6967,389.99,261.2933
1/1/2019 14:15,141705,Apple Airpods Headphones,2.75431E+12,Alimentation,"478 8th St, Boston, MA 02215",1,150,97.5,150,52.5
1/19/2019 13:38,141706,USB-C Charging Cable,8.03741E+12,Vêtements,"234 Cherry St, Austin, TX 73301",1,11.95,5.975,11.95,5.975
1/13/2019 0:53,141707,AA Batteries (4-pack),7.65081E+12,Alimentation,"593 Main St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/22/2019 9:31,141708,Wired Headphones,9.10013E+12,Sports,"492 Forest St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995
1/24/2019 23:45,141709,Google Phone,7.38903E+12,Sports,"411 Ridge St, Dallas, TX 75001",1,600,198,600,402
1/23/2019 0:00,141710,USB-C Charging Cable,7.38127E+12,Vêtements,"57 Hill St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/18/2019 13:11,141711,USB-C Charging Cable,8.10232E+12,Sports,"65 Pine St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/7/2019 12:12,141712,AA Batteries (4-pack),2.37725E+12,Alimentation,"164 Walnut St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/25/2019 13:49,141713,USB-C Charging Cable,3.88575E+12,Vêtements,"169 Washington St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/27/2019 20:27,141714,USB-C Charging Cable,1.30976E+12,Vêtements,"986 11th St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/22/2019 0:30,141715,Bose SoundSport Headphones,5.15789E+12,Vêtements,"492 Lakeview St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/17/2019 9:58,141716,Bose SoundSport Headphones,6.81874E+12,Sports,"169 Lakeview St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/31/2019 17:15,141717,AAA Batteries (4-pack),9.79598E+12,Électronique,"463 5th St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/16/2019 15:02,141718,Google Phone,4.76233E+12,Sports,"756 Lake St, Dallas, TX 75001",1,600,198,600,402
1/10/2019 13:34,141719,27in 4K Gaming Monitor,2.57921E+12,Électronique,"152 Cherry St, Seattle, WA 98101",1,389.99,128.6967,389.99,261.2933
1/25/2019 19:58,141720,USB-C Charging Cable,5.44975E+12,Vêtements,"317 Center St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/11/2019 12:03,141721,AA Batteries (4-pack),1.29913E+12,Sports,"416 Forest St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/6/2019 14:06,141722,Macbook Pro Laptop,7.95608E+12,Vêtements,"331 Pine St, Boston, MA 02215",1,1700,561,1700,1139
1/14/2019 22:05,141723,Wired Headphones,1.8465E+12,Alimentation,"340 11th St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/6/2019 18:43,141724,Lightning Charging Cable,1.23463E+12,Sports,"494 11th St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/9/2019 18:16,141725,Wired Headphones,5.23473E+12,Alimentation,"370 7th St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/20/2019 7:13,141726,USB-C Charging Cable,2.91538E+12,Vêtements,"697 Center St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/31/2019 13:38,141727,Lightning Charging Cable,2.98731E+12,Alimentation,"331 Meadow St, Atlanta, GA 30301",2,14.95,7.475,29.9,14.95
1/14/2019 0:00,141728,AAA Batteries (4-pack),2.82147E+12,Alimentation,"431 7th St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/9/2019 11:01,141729,Wired Headphones,7.11203E+12,Vêtements,"426 Walnut St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/23/2019 16:23,141730,Lightning Charging Cable,4.38725E+12,Électronique,"733 Lincoln St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/29/2019 19:24,141731,Macbook Pro Laptop,7.47642E+12,Sports,"916 Forest St, San Francisco, CA 94016",1,1700,561,1700,1139
1/1/2019 6:13,141732,iPhone,7.4229E+12,Alimentation,"446 Pine St, Atlanta, GA 30301",1,700,231,700,469
1/24/2019 12:38,141733,27in 4K Gaming Monitor,6.61647E+12,Vêtements,"987 Maple St, Austin, TX 73301",1,389.99,128.6967,389.99,261.2933
1/29/2019 15:48,141734,Bose SoundSport Headphones,7.55801E+12,Vêtements,"485 North St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/25/2019 12:34,141735,34in Ultrawide Monitor,3.0068E+12,Vêtements,"997 Jefferson St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933
1/18/2019 12:47,141736,USB-C Charging Cable,4.42948E+12,Alimentation,"920 Meadow St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/2/2019 8:37,141737,ThinkPad Laptop,8.59453E+12,Alimentation,"903 Forest St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/14/2019 20:53,141738,iPhone,7.23937E+12,Électronique,"183 Cherry St, Atlanta, GA 30301",1,700,231,700,469
1/14/2019 20:53,141738,Lightning Charging Cable,2.06367E+12,Alimentation,"183 Cherry St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/27/2019 10:55,141739,AA Batteries (4-pack),5.41136E+12,Sports,"383 Jackson St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/12/2019 22:42,141740,AA Batteries (4-pack),2.71696E+12,Alimentation,"927 Forest St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/19/2019 18:56,141741,Bose SoundSport Headphones,7.35825E+12,Sports,"93 Cherry St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/20/2019 10:29,141742,USB-C Charging Cable,5.63371E+12,Sports,"156 Church St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/18/2019 10:44,141743,USB-C Charging Cable,3.36855E+12,Sports,"607 6th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/10/2019 15:55,141744,Apple Airpods Headphones,4.45048E+12,Vêtements,"961 7th St, Portland, OR 97035",1,150,97.5,150,52.5
1/19/2019 0:24,141745,AAA Batteries (4-pack),8.58348E+12,Électronique,"389 Hill St, Atlanta, GA 30301",2,2.99,1.495,5.98,2.99
1/14/2019 21:39,141746,Lightning Charging Cable,1.58551E+12,Électronique,"218 8th St, Dallas, TX 75001",2,14.95,7.475,29.9,14.95
1/12/2019 5:12,141747,27in FHD Monitor,9.12262E+12,Alimentation,"160 Ridge St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/9/2019 9:46,141748,Apple Airpods Headphones,5.65247E+12,Vêtements,"60 Cedar St, Boston, MA 02215",1,150,97.5,150,52.5
1/24/2019 15:16,141749,Flatscreen TV,6.20484E+12,Vêtements,"974 10th St, Atlanta, GA 30301",1,300,99,300,201
1/23/2019 16:46,141750,27in FHD Monitor,3.96514E+12,Électronique,"341 Elm St, Seattle, WA 98101",1,149.99,97.4935,149.99,52.4965
1/8/2019 13:27,141751,27in 4K Gaming Monitor,7.81516E+12,Vêtements,"396 River St, Los Angeles, CA 90001",1,389.99,128.6967,389.99,261.2933
1/18/2019 23:13,141752,Lightning Charging Cable,7.15905E+12,Électronique,"100 Johnson St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/15/2019 19:30,141753,USB-C Charging Cable,2.25646E+12,Électronique,"67 Center St, San Francisco, CA 94016",2,11.95,5.975,23.9,11.95
1/2/2019 23:09,141754,Apple Airpods Headphones,6.46712E+12,Électronique,"999 Spruce St, Seattle, WA 98101",2,150,97.5,300,105
1/2/2019 20:12,141755,AA Batteries (4-pack),8.76008E+12,Vêtements,"884 Spruce St, Los Angeles, CA 90001",3,3.84,1.92,11.52,5.76
1/19/2019 21:53,141756,Bose SoundSport Headphones,3.13898E+12,Sports,"485 Highland St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/13/2019 14:47,141757,27in FHD Monitor,9.12494E+12,Électronique,"116 Walnut St, Portland, OR 97035",1,149.99,97.4935,149.99,52.4965
1/21/2019 15:21,141758,Wired Headphones,3.77394E+12,Sports,"610 Spruce St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995
1/2/2019 19:18,141759,AAA Batteries (4-pack),3.06857E+12,Sports,"765 Lake St, Portland, OR 97035",1,2.99,1.495,2.99,1.495
1/21/2019 11:09,141760,Vareebadd Phone,9.64838E+12,Sports,"289 Walnut St, Atlanta, GA 30301",1,400,132,400,268
1/11/2019 19:02,141761,Lightning Charging Cable,4.54311E+12,Vêtements,"75 Ridge St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/28/2019 17:52,141762,Bose SoundSport Headphones,9.62744E+12,Alimentation,"160 Hickory St, Austin, TX 73301",1,99.99,49.995,99.99,49.995
1/5/2019 2:51,141763,27in FHD Monitor,1.5756E+12,Sports,"351 Adams St, Austin, TX 73301",2,149.99,97.4935,299.98,104.993
1/4/2019 17:43,141764,USB-C Charging Cable,1.99914E+12,Alimentation,"909 2nd St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/24/2019 12:23,141765,Lightning Charging Cable,7.08323E+12,Vêtements,"78 Sunset St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/16/2019 21:08,141766,LG Washing Machine,9.37399E+12,Vêtements,"530 Jackson St, Dallas, TX 75001",1,600,198,600,402
1/23/2019 22:30,141767,20in Monitor,5.57717E+12,Sports,"752 Walnut St, Austin, TX 73301",1,109.99,71.4935,109.99,38.4965
1/14/2019 11:50,141768,USB-C Charging Cable,9.10478E+12,Alimentation,"780 Cherry St, Portland, ME 04101",1,11.95,5.975,11.95,5.975
1/21/2019 10:53,141769,AA Batteries (4-pack),9.02567E+12,Vêtements,"824 West St, Dallas, TX 75001",2,3.84,1.92,7.68,3.84
1/4/2019 19:50,141770,Wired Headphones,5.94711E+12,Alimentation,"50 Willow St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/11/2019 19:00,141771,Lightning Charging Cable,9.53183E+12,Vêtements,"564 13th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/30/2019 8:16,141772,Apple Airpods Headphones,9.48042E+12,Sports,"409 Center St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/30/2019 16:09,141773,USB-C Charging Cable,1.69183E+12,Vêtements,"693 Chestnut St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/2/2019 22:11,141774,Bose SoundSport Headphones,1.26876E+12,Sports,"961 Chestnut St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/7/2019 17:15,141775,USB-C Charging Cable,4.25047E+12,Électronique,"348 Pine St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/21/2019 19:20,141776,Lightning Charging Cable,4.84127E+12,Vêtements,"443 Ridge St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/14/2019 19:43,141777,USB-C Charging Cable,8.49211E+12,Électronique,"538 Wilson St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/27/2019 5:25,141778,Lightning Charging Cable,1.71935E+12,Alimentation,"432 11th St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/2/2019 11:23,141779,Lightning Charging Cable,1.61362E+12,Électronique,"929 Lake St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/20/2019 20:15,141780,Wired Headphones,3.51931E+12,Alimentation,"443 11th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/20/2019 7:07,141781,Apple Airpods Headphones,7.64322E+12,Vêtements,"605 West St, Austin, TX 73301",1,150,97.5,150,52.5
1/11/2019 21:13,141782,27in FHD Monitor,1.0472E+12,Vêtements,"353 4th St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965
1/11/2019 21:13,141782,Bose SoundSport Headphones,4.25726E+12,Vêtements,"353 4th St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/27/2019 17:48,141783,Bose SoundSport Headphones,2.83664E+12,Électronique,"581 Willow St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/7/2019 11:54,141784,27in 4K Gaming Monitor,3.23423E+12,Alimentation,"301 River St, New York City, NY 10001",1,389.99,128.6967,389.99,261.2933
1/20/2019 18:27,141785,Apple Airpods Headphones,4.69295E+12,Sports,"110 Main St, Portland, OR 97035",1,150,97.5,150,52.5
1/27/2019 12:58,141786,Macbook Pro Laptop,1.50449E+12,Vêtements,"728 River St, Boston, MA 02215",1,1700,561,1700,1139
1/15/2019 21:11,141787,Apple Airpods Headphones,3.92814E+12,Sports,"865 7th St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/23/2019 14:39,141788,AA Batteries (4-pack),4.63919E+12,Sports,"921 Center St, Los Angeles, CA 90001",2,3.84,1.92,7.68,3.84
1/1/2019 20:13,141789,Google Phone,1.86659E+12,Électronique,"903 Lake St, Seattle, WA 98101",1,600,198,600,402
1/1/2019 20:13,141789,USB-C Charging Cable,4.0092E+12,Alimentation,"903 Lake St, Seattle, WA 98101",2,11.95,5.975,23.9,11.95
1/9/2019 15:27,141790,AAA Batteries (4-pack),5.99808E+12,Électronique,"135 Hickory St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/16/2019 10:36,141791,USB-C Charging Cable,6.62153E+12,Sports,"266 Forest St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/8/2019 22:13,141792,USB-C Charging Cable,9.2027E+12,Sports,"779 Ridge St, Dallas, TX 75001",1,11.95,5.975,11.95,5.975
1/19/2019 11:01,141793,AA Batteries (4-pack),5.19056E+12,Vêtements,"830 Dogwood St, Dallas, TX 75001",1,3.84,1.92,3.84,1.92
1/24/2019 10:49,141794,Bose SoundSport Headphones,3.14446E+12,Sports,"147 Maple St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/19/2019 20:31,141795,iPhone,8.81153E+12,Sports,"383 Jefferson St, San Francisco, CA 94016",1,700,231,700,469
1/19/2019 20:31,141795,Wired Headphones,2.75462E+12,Électronique,"383 Jefferson St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/23/2019 20:28,141796,AAA Batteries (4-pack),7.78843E+12,Électronique,"594 West St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/2/2019 10:29,141797,27in FHD Monitor,5.76617E+12,Alimentation,"393 Johnson St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965
1/18/2019 7:48,141798,20in Monitor,4.32034E+12,Sports,"482 Washington St, Boston, MA 02215",1,109.99,71.4935,109.99,38.4965
1/2/2019 20:10,141799,AA Batteries (4-pack),6.94187E+12,Sports,"270 2nd St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/26/2019 12:11,141800,27in FHD Monitor,5.53218E+12,Vêtements,"775 West St, Seattle, WA 98101",1,149.99,97.4935,149.99,52.4965
1/21/2019 17:24,141801,USB-C Charging Cable,6.61059E+12,Vêtements,"173 Center St, Portland, OR 97035",1,11.95,5.975,11.95,5.975
1/9/2019 6:09,141802,Flatscreen TV,2.63871E+12,Alimentation,"978 7th St, San Francisco, CA 94016",1,300,99,300,201
1/2/2019 9:53,141803,27in 4K Gaming Monitor,2.13917E+12,Alimentation,"452 South St, San Francisco, CA 94016",1,389.99,128.6967,389.99,261.2933
1/23/2019 19:52,141804,Bose SoundSport Headphones,5.20623E+12,Alimentation,"350 West St, New York City, NY 10001",1,99.99,49.995,99.99,49.995
1/18/2019 8:36,141805,Bose SoundSport Headphones,3.31506E+12,Électronique,"418 Washington St, New York City, NY 10001",1,99.99,49.995,99.99,49.995
1/26/2019 23:02,141806,27in 4K Gaming Monitor,5.74934E+12,Électronique,"523 9th St, Austin, TX 73301",1,389.99,128.6967,389.99,261.2933
1/11/2019 20:23,141807,Vareebadd Phone,5.85884E+12,Sports,"402 Maple St, Los Angeles, CA 90001",1,400,132,400,268
1/10/2019 18:36,141808,Lightning Charging Cable,3.40477E+12,Alimentation,"373 Cedar St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475
1/8/2019 15:38,141809,Google Phone,9.84331E+12,Vêtements,"457 Adams St, Los Angeles, CA 90001",1,600,198,600,402
1/8/2019 15:38,141809,USB-C Charging Cable,2.23032E+12,Vêtements,"457 Adams St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/16/2019 12:23,141810,Lightning Charging Cable,3.79071E+12,Électronique,"449 14th St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/3/2019 20:47,141811,AAA Batteries (4-pack),6.27745E+12,Vêtements,"77 Lakeview St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/19/2019 22:03,141812,AA Batteries (4-pack),9.62681E+12,Sports,"976 Main St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/10/2019 10:03,141813,USB-C Charging Cable,2.58124E+12,Alimentation,"836 Jefferson St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/8/2019 15:32,141814,20in Monitor,9.20985E+12,Vêtements,"583 North St, Los Angeles, CA 90001",1,109.99,71.4935,109.99,38.4965
1/22/2019 10:50,141815,AAA Batteries (4-pack),9.21611E+12,Sports,"280 5th St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/9/2019 9:22,141816,34in Ultrawide Monitor,2.90894E+12,Vêtements,"730 Adams St, Boston, MA 02215",1,379.99,125.3967,379.99,254.5933
1/4/2019 9:03,141817,LG Dryer,7.60113E+12,Sports,"404 Lakeview St, San Francisco, CA 94016",1,600,198,600,402
1/6/2019 6:53,141818,AA Batteries (4-pack),1.60305E+12,Sports,"91 Hill St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/26/2019 22:06,141819,AAA Batteries (4-pack),9.82827E+12,Vêtements,"318 2nd St, New York City, NY 10001",2,2.99,1.495,5.98,2.99
1/21/2019 17:53,141820,Lightning Charging Cable,3.28309E+12,Sports,"215 Lincoln St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/21/2019 12:24,141821,USB-C Charging Cable,6.77603E+12,Alimentation,"337 Wilson St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/9/2019 18:53,141822,Lightning Charging Cable,4.43676E+12,Électronique,"775 2nd St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/27/2019 17:30,141823,USB-C Charging Cable,9.13303E+12,Sports,"952 4th St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/14/2019 12:34,141824,Wired Headphones,6.88796E+12,Électronique,"846 13th St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/16/2019 13:02,141825,Lightning Charging Cable,6.48726E+12,Vêtements,"660 Park St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/25/2019 21:34,141826,Lightning Charging Cable,5.64712E+12,Alimentation,"336 Center St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/18/2019 21:33,141827,20in Monitor,1.05169E+12,Alimentation,"497 Washington St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965
1/13/2019 11:05,141828,AA Batteries (4-pack),6.58806E+12,Vêtements,"611 West St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/15/2019 12:41,141829,Flatscreen TV,1.63158E+12,Vêtements,"214 9th St, San Francisco, CA 94016",1,300,99,300,201
1/24/2019 8:24,141830,USB-C Charging Cable,7.00069E+12,Vêtements,"873 Lakeview St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/23/2019 2:42,141831,Bose SoundSport Headphones,4.82224E+12,Alimentation,"153 Lakeview St, Dallas, TX 75001",1,99.99,49.995,99.99,49.995
1/3/2019 19:01,141832,34in Ultrawide Monitor,5.14628E+12,Électronique,"254 Cedar St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933
1/11/2019 21:16,141833,34in Ultrawide Monitor,1.02708E+12,Sports,"689 6th St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/5/2019 12:07,141834,27in FHD Monitor,7.16291E+12,Électronique,"704 10th St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965
1/23/2019 20:33,141835,Flatscreen TV,1.74953E+12,Sports,"100 Spruce St, Los Angeles, CA 90001",1,300,99,300,201
1/10/2019 22:46,141836,AAA Batteries (4-pack),6.79197E+12,Vêtements,"906 West St, Seattle, WA 98101",2,2.99,1.495,5.98,2.99
1/11/2019 8:57,141837,Bose SoundSport Headphones,2.24567E+12,Sports,"858 Wilson St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/15/2019 15:07,141838,Wired Headphones,4.06665E+12,Alimentation,"4 Main St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/5/2019 10:47,141839,USB-C Charging Cable,6.8548E+12,Vêtements,"448 River St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/24/2019 23:40,141840,USB-C Charging Cable,6.84548E+12,Électronique,"739 11th St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/10/2019 20:43,141841,Bose SoundSport Headphones,9.34723E+12,Alimentation,"309 11th St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/19/2019 14:11,141842,Bose SoundSport Headphones,8.26262E+12,Alimentation,"471 Maple St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/10/2019 9:59,141843,AA Batteries (4-pack),6.78974E+12,Vêtements,"400 9th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/10/2019 9:59,141843,AAA Batteries (4-pack),8.94731E+12,Vêtements,"400 9th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/21/2019 20:45,141844,Lightning Charging Cable,3.58599E+12,Sports,"368 11th St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475
1/24/2019 23:20,141845,AAA Batteries (4-pack),4.34388E+12,Sports,"45 Lincoln St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/10/2019 9:03,141846,AA Batteries (4-pack),7.96119E+12,Vêtements,"826 Meadow St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/8/2019 15:52,141847,Bose SoundSport Headphones,9.02414E+12,Sports,"946 Lake St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/12/2019 16:47,141848,USB-C Charging Cable,3.64028E+12,Alimentation,"1 8th St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/15/2019 6:28,141849,Bose SoundSport Headphones,2.77777E+12,Alimentation,"622 Lake St, Portland, ME 04101",1,99.99,49.995,99.99,49.995
1/28/2019 18:44,141850,AAA Batteries (4-pack),3.51369E+12,Sports,"676 1st St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/20/2019 10:43,141851,27in FHD Monitor,7.42353E+12,Alimentation,"325 Chestnut St, New York City, NY 10001",1,149.99,97.4935,149.99,52.4965
1/9/2019 20:04,141852,USB-C Charging Cable,9.29802E+12,Vêtements,"446 Maple St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/11/2019 12:32,141853,Apple Airpods Headphones,9.67276E+12,Électronique,"364 Pine St, New York City, NY 10001",1,150,97.5,150,52.5
1/3/2019 12:55,141854,20in Monitor,6.01984E+12,Alimentation,"238 Forest St, Dallas, TX 75001",1,109.99,71.4935,109.99,38.4965
1/1/2019 15:01,141855,ThinkPad Laptop,1.6255E+12,Sports,"549 Lincoln St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/10/2019 12:38,141856,Lightning Charging Cable,3.56855E+12,Alimentation,"165 Jefferson St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/10/2019 0:35,141857,Bose SoundSport Headphones,7.9263E+12,Sports,"140 Main St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/10/2019 19:57,141858,USB-C Charging Cable,6.74967E+12,Sports,"339 Cedar St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/24/2019 6:38,141859,AA Batteries (4-pack),5.46297E+12,Vêtements,"348 Jackson St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92
1/8/2019 15:17,141860,ThinkPad Laptop,3.50026E+12,Électronique,"760 Jackson St, Los Angeles, CA 90001",1,999.99,329.9967,999.99,669.9933
1/15/2019 20:15,141861,27in FHD Monitor,7.81957E+12,Alimentation,"361 Main St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/12/2019 11:02,141862,Wired Headphones,4.10268E+12,Alimentation,"754 Pine St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/26/2019 16:21,141863,AAA Batteries (4-pack),2.7392E+12,Sports,"373 Chestnut St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/18/2019 22:08,141864,27in 4K Gaming Monitor,8.78164E+12,Vêtements,"797 Forest St, Portland, OR 97035",1,389.99,128.6967,389.99,261.2933
1/25/2019 22:16,141865,Wired Headphones,3.5549E+12,Alimentation,"816 South St, San Francisco, CA 94016",2,11.99,5.995,23.98,11.99
1/27/2019 13:57,141866,Bose SoundSport Headphones,1.43448E+12,Sports,"32 Wilson St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/29/2019 13:58,141867,Apple Airpods Headphones,6.50857E+12,Vêtements,"763 River St, Los Angeles, CA 90001",1,150,97.5,150,52.5
